Iterations,6,7,8,9,10,11,12,13
1,1413393.0,1524066.0,1369784.0,1336224.0,1357950.0,1355525.0,1355242.0,
3,1379059.0,1440062.0,1426263.0,1390114.0,1386952.0,1413790.0,1382970.0,
5,1388415.0,1641770.0,1591462.0,1815420.0,1368620.0,1347357.0,1496845.0,
7,1646061.0,1375311.0,2465012.0,1523375.0,1969217.0,1622594.0,5217059.0,
9,1740072.0,2595179.0,6096808.0,32846127.0,1997615.0,1364646.0,1849415.0,
11,2355843.0,18994405.0,16490814.0,263811244.0,2939258.0,50112815.0,4725625.0,
12,2305258.0,6549253.0,35561422.0,110733646.0,1906224.0,1363919.0,2892822.0,306458673.0
