File,Size
csm_rand_80.c.out,2508
csm_rand_662.c.out,2508
csm_rand_363.c.out,2506
csm_rand_784.c.out,2494
csm_rand_915.c.out,2492
csm_rand_807.c.out,2492
csm_rand_630.c.out,2492
csm_rand_51.c.out,2487
csm_rand_966.c.out,2463
csm_rand_524.c.out,2463
csm_rand_550.c.out,2459
csm_rand_156.c.out,2459
csm_rand_35.c.out,2450
csm_rand_589.c.out,2446
csm_rand_349.c.out,2443
csm_rand_261.c.out,2443
csm_rand_222.c.out,2443
csm_rand_180.c.out,2443
csm_rand_106.c.out,2443
csm_rand_293.c.out,2430
csm_rand_219.c.out,2430
csm_rand_918.c.out,2411
csm_rand_854.c.out,2411
csm_rand_844.c.out,2411
csm_rand_837.c.out,2411
csm_rand_824.c.out,2411
csm_rand_800.c.out,2411
csm_rand_763.c.out,2411
csm_rand_742.c.out,2411
csm_rand_721.c.out,2411
csm_rand_651.c.out,2411
csm_rand_649.c.out,2411
csm_rand_637.c.out,2411
csm_rand_608.c.out,2411
csm_rand_587.c.out,2411
csm_rand_557.c.out,2411
csm_rand_54.c.out,2411
csm_rand_5.c.out,2411
csm_rand_374.c.out,2411
csm_rand_31.c.out,2411
csm_rand_270.c.out,2411
csm_rand_237.c.out,2411
csm_rand_196.c.out,2411
csm_rand_146.c.out,2411
csm_rand_14.c.out,2411
csm_rand_122.c.out,2411
csm_rand_446.c.out,2159
csm_rand_745.c.out,1993
csm_rand_705.c.out,1911
csm_rand_569.c.out,1909
csm_rand_766.c.out,1856
csm_rand_657.c.out,1856
csm_rand_613.c.out,1856
csm_rand_515.c.out,1856
csm_rand_441.c.out,1856
csm_rand_416.c.out,1856
csm_rand_390.c.out,1856
csm_rand_362.c.out,1856
csm_rand_140.c.out,1856
csm_rand_120.c.out,1856
csm_rand_962.c.out,1840
csm_rand_94.c.out,1840
csm_rand_833.c.out,1840
csm_rand_736.c.out,1840
csm_rand_60.c.out,1840
csm_rand_573.c.out,1840
csm_rand_37.c.out,1840
csm_rand_289.c.out,1840
csm_rand_114.c.out,1840
